 ,DocumentNo,LineNo,Type,No,LocationCode,PostingGroup,ShipmentDate,Description,Description2,UnitofMeasure,Quantity,UnitPrice,UnitCostLCY,VAT,LineDiscount,LineDiscountAmount,Amount,AmountIncludingVAT,AllowInvoiceDisc,GrossWeight,NetWeight,UnitsperParcel,UnitVolume,AppltoItemEntry,ShortcutDimension1Code,ShortcutDimension2Code,CustomerPriceGroup,JobNo,WorkTypeCode,ShipmentNo,ShipmentLineNo,OrderNo,OrderLineNo,BilltoCustomerNo,InvDiscountAmount,DropShipment,GenBusPostingGroup,GenProdPostingGroup,VATCalculationType,TransactionType,TransportMethod,AttachedtoLineNo,ExitPoint,Area,TransactionSpecification,TaxCategory,TaxAreaCode,TaxLiable,TaxGroupCode,VATClauseCode,VATBusPostingGroup,VATProdPostingGroup,BlanketOrderNo,BlanketOrderLineNo,VATBaseAmount,UnitCost,SystemCreatedEntry,LineAmount,VATDifference,VATIdentifier,ICPartnerRefType,ICPartnerReference,PrepaymentLine,ICPartnerCode,PostingDate,ICItemReferenceNo,PmtDiscountAmount,LineDiscountCalculation,DimensionSetID,JobTaskNo,JobContractEntryNo,DeferralCode,AllocationAccountNo,VariantCode,BinCode,QtyperUnitofMeasure,UnitofMeasureCode,QuantityBase,FAPostingDate,DepreciationBookCode,DepruntilFAPostingDate,DuplicateinDepreciationBook,UseDuplicationList,ResponsibilityCenter,ItemCategoryCode,Nonstock,PurchasingCode,ItemReferenceNo,ItemReferenceUnitofMeasure,ItemReferenceType,ItemReferenceTypeNo,ApplfromItemEntry,ReturnReasonCode,PriceCalculationMethod,AllowLineDisc,CustomerDiscGroup,Pricedescription,GSTPlaceofSupply,GSTGroupCode,GSTGroupType,HSNSACCode,GSTJurisdictionType,InvoiceType,Exempted,GSTRoundingLine,GSTOnAssessableValue,GSTAssessableValueLCY,NonGSTLine,PriceExclusiveofTax,GSTCredit,UnitPriceInclofTax,TotalUPITAmount,FOC,GSTCustomerType,ChargeGroupCode,ChargeGroupLineNo,TCSNatureofCollection,AssesseeCode,Remark,VariantName,PLNo,ModelNo,SystemCreatedAt,SystemCreatedBy,SystemId,SystemModifiedAt,SystemModifiedBy
C000422,SINV25-02511,90000,Item,ADVRT00003,MAIN STORE,ADVRTISMNT,9/30/2025,PRODUCT BOOK ,,NUMBERS,40,36,25.43,0,100,1440,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000422,0,FALSE,NATIONAL,ADVRTISMNT,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,0,25.43,FALSE,0,0,1, ,,FALSE,,9/30/2025,,0,None,0,,0,,,GENERAL,,1,NOS,40,0001-01-01,,FALSE,,FALSE,,ADVRTISMNT,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-05%,Goods,25083090,Intrastate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,F,,GENERAL,0,,2025-09-30T07:11:59.713Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,5dbae358-cb9d-f011-8b92-0a94ef98bfef,2026-03-26T07:14:02.257Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000422,SINV25-02511,100000,Item,ADVRT00004,MAIN STORE,ADVRTISMNT,9/30/2025,OSWAL SOLAR FOLDER ,,NUMBERS,40,2,1.48,0,100,80,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000422,0,FALSE,NATIONAL,ADVRTISMNT,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,0,1.48,FALSE,0,0,1, ,,FALSE,,9/30/2025,,0,None,0,,0,,,GENERAL,,1,NOS,40,0001-01-01,,FALSE,,FALSE,,ADVRTISMNT,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-05%,Goods,25083090,Intrastate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,F,,GENERAL,0,,2025-09-30T07:11:59.84Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,d92f005f-cb9d-f011-8b92-0a94ef98bfef,2026-03-26T07:14:02.257Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000437,SINV25-02512,10000,G/L Account,20001369,FG,,9/30/2025,FREIGHT OUTWARD (12% GST),,,1,95000,0,0,0,0,95000,95000,FALSE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000437,0,FALSE,NATIONAL,FREIGHTOUT12,Normal VAT,,1,0,,,,,,TRUE,,,,,,0,95000,0,FALSE,95000,0,1, ,,FALSE,,9/30/2025,,0,None,0,,0,,,,,1,,1,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,SRV-12%,Service,9965,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,COM,,,0,,2025-09-30T11:16:57.213Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,9b4368ba-e59d-f011-8b92-0a94ef98bfef,2026-03-26T08:34:45.12Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000438,SINV25-02513,10000,G/L Account,20001369,FG,,9/30/2025,FREIGHT OUTWARD (12% GST),,,1,110000,0,0,0,0,110000,110000,FALSE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000438,0,FALSE,NATIONAL,FREIGHTOUT12,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,110000,0,FALSE,110000,0,1, ,,FALSE,,9/30/2025,,0,None,0,,0,,,,,1,,1,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,SRV-12%,Service,9965,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,COM,,,0,,2025-09-30T11:30:21.417Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,c3b9fd48-f09d-f011-8b92-0a94ef98bfef,2026-03-26T08:34:45.167Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000437,SINV25-02514,10000,G/L Account,20001369,FG,,9/30/2025,FREIGHT OUTWARD (12% GST),,,1,90000,0,0,0,0,90000,90000,FALSE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000437,0,FALSE,NATIONAL,FREIGHTOUT12,Normal VAT,,1,0,,,,,,TRUE,,,,,,0,90000,0,FALSE,90000,0,1, ,,FALSE,,9/30/2025,,0,None,0,,0,,,,,1,,1,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,SRV-12%,Service,9965,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,COM,,,0,,2025-09-30T11:43:15.463Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,55936225-f29d-f011-8b92-0a94ef98bfef,2026-03-26T08:34:45.193Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000438,SINV25-02515,10000,G/L Account,20001369,FG,,9/30/2025,FREIGHT OUTWARD (12% GST),,,1,110000,0,0,0,0,110000,110000,FALSE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000438,0,FALSE,NATIONAL,FREIGHTOUT12,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,110000,0,FALSE,110000,0,1, ,,FALSE,,9/30/2025,,0,None,0,,0,,,,,1,,1,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,SRV-12%,Service,9965,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,COM,,,0,,2025-09-30T11:52:57.407Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,e873d763-f39d-f011-8b92-0a94ef98bfef,2026-03-26T08:34:45.217Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000270,SINV25-02516,10000,Item,ADVRT00017,MAIN STORE,ADVRTISMNT,9/30/2025,PAPER BAG ,,NUMBERS,20,29,21.2,0,100,580,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000270,0,FALSE,NATIONAL,ADVRTISMNT,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,0,21.2,FALSE,0,0,1, ,,FALSE,,9/30/2025,,0,None,0,,0,,,,,1,NOS,20,0001-01-01,,FALSE,,FALSE,,ADVRTISMNT,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-18%,Goods,48211020,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,,0,,2025-09-30T12:07:38.147Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,dcc00f26-f59d-f011-8b92-0a94ef98bfef,2026-03-26T08:34:45.277Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000270,SINV25-02516,20000,Item,ADVRT00011,MAIN STORE,ADVRTISMNT,9/30/2025,WRITING PAD ,,NUMBERS,25,11,9.85,0,100,275,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000270,0,FALSE,NATIONAL,ADVRTISMNT,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,0,9.85,FALSE,0,0,1, ,,FALSE,,9/30/2025,,0,None,0,,0,,,,,1,NOS,25,0001-01-01,,FALSE,,FALSE,,ADVRTISMNT,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-05%,Goods,61169990,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,,0,,2025-09-30T12:07:38.41Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,a070de31-f59d-f011-8b92-0a94ef98bfef,2026-03-26T08:34:45.277Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000270,SINV25-02516,30000,Item,ADVRT00010,MAIN STORE,ADVRTISMNT,9/30/2025,KEY RING ,,NUMBERS,20,5.8,4.4,0,100,116,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000270,0,FALSE,NATIONAL,ADVRTISMNT,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,0,4.4,FALSE,0,0,1, ,,FALSE,,9/30/2025,,0,None,0,,0,,,,,1,NOS,20,0001-01-01,,FALSE,,FALSE,,ADVRTISMNT,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-18%,Goods,39269039,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,,0,,2025-09-30T12:07:38.53Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,603eb042-f59d-f011-8b92-0a94ef98bfef,2026-03-26T08:34:45.277Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000270,SINV25-02516,40000,Item,ADVRT00018,MAIN STORE,ADVRTISMNT,9/30/2025,T-SHIRT SOLAR ,,NUMBERS,25,125,113.81,0,100,3125,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000270,0,FALSE,NATIONAL,ADVRTISMNT,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,0,113.81,FALSE,0,0,1, ,,FALSE,,9/30/2025,,0,None,0,,0,,,,,1,NOS,25,0001-01-01,,FALSE,,FALSE,,ADVRTISMNT,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-05%,Goods,61169990,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,,0,,2025-09-30T12:07:38.657Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,613eb042-f59d-f011-8b92-0a94ef98bfef,2026-03-26T08:34:45.277Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000270,SINV25-02516,50000,Item,ADVRT00013,MAIN STORE,ADVRTISMNT,9/30/2025,CAP ,,NUMBERS,25,35,25,0,100,875,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000270,0,FALSE,NATIONAL,ADVRTISMNT,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,0,25,FALSE,0,0,1, ,,FALSE,,9/30/2025,,0,None,0,,0,,,,,1,NOS,25,0001-01-01,,FALSE,,FALSE,,ADVRTISMNT,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-05%,Goods,25083090,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,,0,,2025-09-30T12:07:38.777Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,095e4b4d-f59d-f011-8b92-0a94ef98bfef,2026-03-26T08:34:45.277Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000270,SINV25-02516,60000,Item,ADVRT00014,MAIN STORE,ADVRTISMNT,9/30/2025,PEN ,,NUMBERS,100,3.6,3.475,0,100,360,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000270,0,FALSE,NATIONAL,ADVRTISMNT,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,0,3.475,FALSE,0,0,1, ,,FALSE,,9/30/2025,,0,None,0,,0,,,,,1,NOS,100,0001-01-01,,FALSE,,FALSE,,ADVRTISMNT,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-18%,Goods,96121090,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,,0,,2025-09-30T12:07:38.88Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,09815f57-f59d-f011-8b92-0a94ef98bfef,2026-03-26T08:34:45.28Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000270,SINV25-02516,70000,Item,ADVRT00006,MAIN STORE,ADVRTISMNT,9/30/2025,DAIRY SET ,,NUMBERS,10,130,91.4,0,100,1300,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000270,0,FALSE,NATIONAL,ADVRTISMNT,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,0,91.4,FALSE,0,0,1, ,,FALSE,,9/30/2025,,0,None,0,,0,,,,,1,NOS,10,0001-01-01,,FALSE,,FALSE,,ADVRTISMNT,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-18%,Goods,48211020,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,,0,,2025-09-30T12:07:38.993Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,990fb55d-f59d-f011-8b92-0a94ef98bfef,2026-03-26T08:34:45.28Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000270,SINV25-02516,80000,Item,ADVRT00009,MAIN STORE,ADVRTISMNT,9/30/2025,TEA COASTER ,,NUMBERS,10,55,27.12,0,100,550,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000270,0,FALSE,NATIONAL,ADVRTISMNT,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,0,27.12,FALSE,0,0,1, ,,FALSE,,9/30/2025,,0,None,0,,0,,,,,1,NOS,10,0001-01-01,,FALSE,,FALSE,,ADVRTISMNT,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-18%,Goods,96121090,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,,0,,2025-09-30T12:07:39.107Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,9b0fb55d-f59d-f011-8b92-0a94ef98bfef,2026-03-26T08:34:45.28Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000270,SINV25-02516,90000,Item,ADVRT00003,MAIN STORE,ADVRTISMNT,9/30/2025,PRODUCT BOOK ,,NUMBERS,40,36,25.43,0,100,1440,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000270,0,FALSE,NATIONAL,ADVRTISMNT,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,0,25.43,FALSE,0,0,1, ,,FALSE,,9/30/2025,,0,None,0,,0,,,GENERAL,,1,NOS,40,0001-01-01,,FALSE,,FALSE,,ADVRTISMNT,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-05%,Goods,61169990,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,GENERAL,0,,2025-09-30T12:07:39.22Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,e6793c66-f59d-f011-8b92-0a94ef98bfef,2026-03-26T08:34:45.28Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000270,SINV25-02516,100000,Item,ADVRT00004,MAIN STORE,ADVRTISMNT,9/30/2025,OSWAL SOLAR FOLDER ,,NUMBERS,40,2,1.48,0,100,80,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000270,0,FALSE,NATIONAL,ADVRTISMNT,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,0,1.48,FALSE,0,0,1, ,,FALSE,,9/30/2025,,0,None,0,,0,,,GENERAL,,1,NOS,40,0001-01-01,,FALSE,,FALSE,,ADVRTISMNT,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-05%,Goods,25083090,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,GENERAL,0,,2025-09-30T12:07:39.337Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,64fa3d70-f59d-f011-8b92-0a94ef98bfef,2026-03-26T08:34:45.28Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000437,SINV25-02517,10000,G/L Account,20001369,FG,,9/30/2025,FREIGHT OUTWARD (12% GST),,,1,5000,0,0,0,0,5000,5000,FALSE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000437,0,FALSE,NATIONAL,FREIGHTOUT12,Normal VAT,,1,0,,,,,,TRUE,,,,,,0,5000,0,FALSE,5000,0,1, ,,FALSE,,9/30/2025,,0,None,0,,0,,,,,1,,1,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,SRV-12%,Service,9965,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,COM,,,0,,2025-09-30T12:08:24.76Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,5af8baa1-f59d-f011-8b92-0a94ef98bfef,2026-03-26T07:12:25.47Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000226,SINV25-02518,10000,Item,ADVRT00017,MAIN STORE,ADVRTISMNT,9/30/2025,PAPER BAG ,,NUMBERS,20,29,21.2,0,100,580,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000226,0,FALSE,NATIONAL,ADVRTISMNT,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,0,21.2,FALSE,0,0,1, ,,FALSE,,9/30/2025,,0,None,0,,0,,,,,1,NOS,20,0001-01-01,,FALSE,,FALSE,,ADVRTISMNT,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-18%,Goods,48211020,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,F,,,0,,2025-09-30T12:21:22.633Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,6b645baa-f69d-f011-8b92-0a94ef98bfef,2026-03-26T07:12:25.51Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000226,SINV25-02518,20000,Item,ADVRT00011,MAIN STORE,ADVRTISMNT,9/30/2025,WRITING PAD ,,NUMBERS,25,11,9.85,0,100,275,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000226,0,FALSE,NATIONAL,ADVRTISMNT,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,0,9.85,FALSE,0,0,1, ,,FALSE,,9/30/2025,,0,None,0,,0,,,,,1,NOS,25,0001-01-01,,FALSE,,FALSE,,ADVRTISMNT,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-05%,Goods,61169990,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,F,,,0,,2025-09-30T12:21:22.753Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,e8c0d6b1-f69d-f011-8b92-0a94ef98bfef,2026-03-26T07:12:25.51Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000226,SINV25-02518,30000,Item,ADVRT00010,MAIN STORE,ADVRTISMNT,9/30/2025,KEY RING ,,NUMBERS,20,5.8,4.4,0,100,116,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000226,0,FALSE,NATIONAL,ADVRTISMNT,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,0,4.4,FALSE,0,0,1, ,,FALSE,,9/30/2025,,0,None,0,,0,,,,,1,NOS,20,0001-01-01,,FALSE,,FALSE,,ADVRTISMNT,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-18%,Goods,39269039,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,F,,,0,,2025-09-30T12:21:22.867Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,61c1d6b1-f69d-f011-8b92-0a94ef98bfef,2026-03-26T07:12:25.51Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000226,SINV25-02518,40000,Item,ADVRT00018,MAIN STORE,ADVRTISMNT,9/30/2025,T-SHIRT SOLAR ,,NUMBERS,25,125,113.81,0,100,3125,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000226,0,FALSE,NATIONAL,ADVRTISMNT,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,0,113.81,FALSE,0,0,1, ,,FALSE,,9/30/2025,,0,None,0,,0,,,,,1,NOS,25,0001-01-01,,FALSE,,FALSE,,ADVRTISMNT,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-05%,Goods,61169990,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,F,,,0,,2025-09-30T12:21:22.957Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,f5c5ecba-f69d-f011-8b92-0a94ef98bfef,2026-03-26T07:12:25.513Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000226,SINV25-02518,50000,Item,ADVRT00013,MAIN STORE,ADVRTISMNT,9/30/2025,CAP ,,NUMBERS,25,35,25,0,100,875,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000226,0,FALSE,NATIONAL,ADVRTISMNT,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,0,25,FALSE,0,0,1, ,,FALSE,,9/30/2025,,0,None,0,,0,,,,,1,NOS,25,0001-01-01,,FALSE,,FALSE,,ADVRTISMNT,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-05%,Goods,25083090,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,F,,,0,,2025-09-30T12:21:23.067Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,f6c5ecba-f69d-f011-8b92-0a94ef98bfef,2026-03-26T07:12:25.513Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000226,SINV25-02518,60000,Item,ADVRT00014,MAIN STORE,ADVRTISMNT,9/30/2025,PEN ,,NUMBERS,100,3.6,3.475,0,100,360,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000226,0,FALSE,NATIONAL,ADVRTISMNT,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,0,3.475,FALSE,0,0,1, ,,FALSE,,9/30/2025,,0,None,0,,0,,,,,1,NOS,100,0001-01-01,,FALSE,,FALSE,,ADVRTISMNT,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-18%,Goods,96121090,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,F,,,0,,2025-09-30T12:21:23.16Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,d373d2c1-f69d-f011-8b92-0a94ef98bfef,2026-03-26T07:12:25.513Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000226,SINV25-02518,70000,Item,ADVRT00006,MAIN STORE,ADVRTISMNT,9/30/2025,DAIRY SET ,,NUMBERS,10,130,91.4,0,100,1300,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000226,0,FALSE,NATIONAL,ADVRTISMNT,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,0,91.4,FALSE,0,0,1, ,,FALSE,,9/30/2025,,0,None,0,,0,,,,,1,NOS,10,0001-01-01,,FALSE,,FALSE,,ADVRTISMNT,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-18%,Goods,48211020,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,F,,,0,,2025-09-30T12:21:23.267Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,d473d2c1-f69d-f011-8b92-0a94ef98bfef,2026-03-26T07:12:25.517Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000226,SINV25-02518,80000,Item,ADVRT00009,MAIN STORE,ADVRTISMNT,9/30/2025,TEA COASTER ,,NUMBERS,10,55,27.12,0,100,550,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000226,0,FALSE,NATIONAL,ADVRTISMNT,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,0,27.12,FALSE,0,0,1, ,,FALSE,,9/30/2025,,0,None,0,,0,,,,,1,NOS,10,0001-01-01,,FALSE,,FALSE,,ADVRTISMNT,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-18%,Goods,96121090,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,F,,,0,,2025-09-30T12:21:23.373Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,47f2fec9-f69d-f011-8b92-0a94ef98bfef,2026-03-26T07:12:25.517Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
C000226,SINV25-02518,90000,Item,ADVRT00003,MAIN STORE,ADVRTISMNT,9/30/2025,PRODUCT BOOK ,,NUMBERS,40,36,25.43,0,100,1440,0,0,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000226,0,FALSE,NATIONAL,ADVRTISMNT,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,0,25.43,FALSE,0,0,1, ,,FALSE,,9/30/2025,,0,None,0,,0,,,GENERAL,,1,NOS,40,0001-01-01,,FALSE,,FALSE,,ADVRTISMNT,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-05%,Goods,61169990,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,F,,GENERAL,0,,2025-09-30T12:21:23.487Z,b17d676c-55f9-4ada-bdcc-a9d727081c82,4b1b01d0-f69d-f011-8b92-0a94ef98bfef,2026-03-26T07:12:25.517Z,48a090f2-2dc7-40de-9c37-0302e188c9cc
